year,protesterviolence,participants_category,duration_int,labor wage dispute,land farm issue,police brutality,"political behavior, process","price increases, tax policy",removal of politician,social restrictions,CC.EST,GE.EST,PV.NO.SRC,RL.EST,VA.EST,Asia,Central America,Europe,MENA,North America,Oceania,South America,NF,PF
2017,0,7,1,0,0,0,1,0,0,0,-0.7402246,-0.3719791,8.0,-0.4208526,0.1592211,0,0,0,0,1,0,0,0,1
2017,0,7,1,0,0,0,1,0,0,0,-0.7402246,-0.3719791,8.0,-0.4208526,0.1592211,0,0,0,0,1,0,0,0,1
2017,0,7,1,0,0,0,1,0,0,0,-0.7402246,-0.3719791,8.0,-0.4208526,0.1592211,0,0,0,0,1,0,0,0,1
2017,0,7,1,0,0,0,1,0,0,0,-0.7402246,-0.3719791,8.0,-0.4208526,0.1592211,0,0,0,0,1,0,0,0,1
2017,0,7,1,0,0,0,1,0,0,0,-0.7402246,-0.3719791,8.0,-0.4208526,0.1592211,0,0,0,0,1,0,0,0,1
2017,0,7,1,0,0,0,1,0,0,0,-0.7402246,-0.3719791,8.0,-0.4208526,0.1592211,0,0,0,0,1,0,0,0,1
2017,0,7,1,0,0,0,1,0,0,0,-0.7402246,-0.3719791,8.0,-0.4208526,0.1592211,0,0,0,0,1,0,0,0,1
2017,0,7,1,0,0,0,1,0,0,0,-0.7402246,-0.3719791,8.0,-0.4208526,0.1592211,0,0,0,0,1,0,0,0,1
2017,0,7,1,0,0,0,1,0,0,0,-0.7402246,-0.3719791,8.0,-0.4208526,0.1592211,0,0,0,0,1,0,0,0,1
2017,0,7,1,0,0,0,1,0,0,0,-0.7402246,-0.3719791,8.0,-0.4208526,0.1592211,0,0,0,0,1,0,0,0,1
2017,0,7,1,0,0,0,1,0,0,0,-0.7402246,-0.3719791,8.0,-0.4208526,0.1592211,0,0,0,0,1,0,0,0,1
2017,0,7,1,0,0,0,1,0,0,0,-0.7402246,-0.3719791,8.0,-0.4208526,0.1592211,0,0,0,0,1,0,0,0,1
2017,0,7,1,0,0,0,1,0,0,0,-0.7402246,-0.3719791,8.0,-0.4208526,0.1592211,0,0,0,0,1,0,0,0,1
2017,0,7,1,0,0,0,1,0,0,0,-0.7402246,-0.3719791,8.0,-0.4208526,0.1592211,0,0,0,0,1,0,0,0,1
2017,0,7,1,0,0,0,1,0,0,0,-0.7402246,-0.3719791,8.0,-0.4208526,0.1592211,0,0,0,0,1,0,0,0,1
2017,0,7,1,0,0,0,1,0,0,0,-0.7402246,-0.3719791,8.0,-0.4208526,0.1592211,0,0,0,0,1,0,0,0,1
2017,0,7,1,0,0,0,1,0,0,0,-0.7402246,-0.3719791,8.0,-0.4208526,0.1592211,0,0,0,0,1,0,0,0,1
2017,0,7,1,0,0,0,1,0,0,0,-0.7402246,-0.3719791,8.0,-0.4208526,0.1592211,0,0,0,0,1,0,0,0,1
2018,0,7,1,0,0,0,1,0,0,0,-0.7541672,-0.3971497,8.0,-0.3792768,0.1143047,0,0,0,0,1,0,0,0,1
2018,0,7,1,0,0,0,1,0,0,0,-0.7541672,-0.3971497,8.0,-0.3792768,0.1143047,0,0,0,0,1,0,0,0,1
2018,0,7,1,0,0,0,1,0,0,0,-0.7541672,-0.3971497,8.0,-0.3792768,0.1143047,0,0,0,0,1,0,0,0,1
2018,0,6,1,0,0,0,0,0,0,1,-0.7541672,-0.3971497,8.0,-0.3792768,0.1143047,0,0,0,0,1,0,0,0,1
2020,0,6,1,0,0,0,1,0,0,0,-0.6808228,-0.3307422,6.0,-0.2641793,0.2215259,0,0,0,0,1,0,0,0,1
2020,0,6,1,0,0,0,1,0,0,0,-0.6808228,-0.3307422,6.0,-0.2641793,0.2215259,0,0,0,0,1,0,0,0,1
2020,0,3,1,0,0,0,1,0,0,0,-0.6808228,-0.3307422,6.0,-0.2641793,0.2215259,0,0,0,0,1,0,0,0,1
2020,0,3,1,0,0,0,1,0,0,0,-0.6808228,-0.3307422,6.0,-0.2641793,0.2215259,0,0,0,0,1,0,0,0,1
2006,1,5,1,0,0,1,0,0,0,0,-0.256822,0.2259186,6.0,-0.4037552,0.6207255,0,0,0,0,1,0,0,0,0
2010,0,3,1,0,0,0,1,0,0,0,-0.2313789,0.2152743,6.0,-0.4536709,0.4628276,0,0,0,0,1,0,0,0,0
2014,1,2,1,0,0,1,0,0,0,0,-0.2989615,0.1371154,8.0,-0.2821372,0.5625729,0,0,0,0,1,0,0,0,0
2014,0,2,1,0,0,0,1,0,0,0,-0.2989615,0.1371154,8.0,-0.2821372,0.5625729,0,0,0,0,1,0,0,0,0
2014,0,2,1,1,0,0,0,0,0,0,-0.2989615,0.1371154,8.0,-0.2821372,0.5625729,0,0,0,0,1,0,0,0,0
2014,0,2,1,0,0,1,0,0,0,0,-0.2989615,0.1371154,8.0,-0.2821372,0.5625729,0,0,0,0,1,0,0,0,0
2014,0,2,1,0,0,1,0,0,0,0,-0.2989615,0.1371154,8.0,-0.2821372,0.5625729,0,0,0,0,1,0,0,0,0
2014,0,2,1,0,0,1,0,0,0,0,-0.2989615,0.1371154,8.0,-0.2821372,0.5625729,0,0,0,0,1,0,0,0,0
2014,0,3,1,0,0,0,0,1,0,0,-0.2989615,0.1371154,8.0,-0.2821372,0.5625729,0,0,0,0,1,0,0,0,0
2015,0,3,1,1,0,0,0,0,0,0,-0.2315444,0.2483407,8.0,-0.2274036,0.6087705,0,0,0,0,1,0,0,0,0
2006,0,7,1,0,0,0,1,0,0,0,-0.2611699,0.0914132,8.0,-0.4314989,0.1504744,0,0,0,0,1,0,0,0,0
2006,1,2,2,0,0,1,0,0,0,0,-0.2611699,0.0914132,8.0,-0.4314989,0.1504744,0,0,0,0,1,0,0,0,0
2006,1,7,198,1,0,0,0,0,1,0,-0.2611699,0.0914132,8.0,-0.4314989,0.1504744,0,0,0,0,1,0,0,0,0
2006,0,7,1,0,0,0,1,0,0,0,-0.2611699,0.0914132,8.0,-0.4314989,0.1504744,0,0,0,0,1,0,0,0,0
2006,0,7,1,0,0,0,1,0,0,0,-0.2611699,0.0914132,8.0,-0.4314989,0.1504744,0,0,0,0,1,0,0,0,0
2006,0,7,1,0,0,0,1,0,0,0,-0.2611699,0.0914132,8.0,-0.4314989,0.1504744,0,0,0,0,1,0,0,0,0
2006,0,1,46,0,0,0,1,0,0,0,-0.2611699,0.0914132,8.0,-0.4314989,0.1504744,0,0,0,0,1,0,0,0,0
2007,0,1,1,0,0,0,0,1,0,0,-0.2726447,0.1687744,8.0,-0.4940353,0.121899,0,0,0,0,1,0,0,0,0
2007,0,4,1,0,0,0,1,0,0,0,-0.2726447,0.1687744,8.0,-0.4940353,0.121899,0,0,0,0,1,0,0,0,0
2007,0,3,1,0,0,0,1,0,0,0,-0.2726447,0.1687744,8.0,-0.4940353,0.121899,0,0,0,0,1,0,0,0,0
2007,0,4,1,0,0,0,1,0,0,0,-0.2726447,0.1687744,8.0,-0.4940353,0.121899,0,0,0,0,1,0,0,0,0
2007,0,3,1,0,0,0,1,0,0,0,-0.2726447,0.1687744,8.0,-0.4940353,0.121899,0,0,0,0,1,0,0,0,0
2008,0,1,1,0,0,0,1,0,0,0,-0.2446972,0.1873924,8.0,-0.6678741,0.1349276,0,0,0,0,1,0,0,0,0
2008,0,4,1,0,0,0,1,0,0,0,-0.2446972,0.1873924,8.0,-0.6678741,0.1349276,0,0,0,0,1,0,0,0,0
2008,0,1,1,0,0,0,1,0,0,0,-0.2446972,0.1873924,8.0,-0.6678741,0.1349276,0,0,0,0,1,0,0,0,0
2009,0,3,1,0,0,0,1,0,0,0,-0.3010224,0.1752324,8.0,-0.559861,0.2000446,0,0,0,0,1,0,0,0,0
2009,0,4,1,0,0,0,1,0,0,0,-0.3010224,0.1752324,8.0,-0.559861,0.2000446,0,0,0,0,1,0,0,0,0
2009,0,2,1,0,0,0,1,0,0,0,-0.3010224,0.1752324,8.0,-0.559861,0.2000446,0,0,0,0,1,0,0,0,0
2009,0,3,1,1,0,0,1,0,0,0,-0.3010224,0.1752324,8.0,-0.559861,0.2000446,0,0,0,0,1,0,0,0,0
2009,0,4,1,1,0,0,1,0,0,0,-0.3010224,0.1752324,8.0,-0.559861,0.2000446,0,0,0,0,1,0,0,0,0
2010,0,3,4,0,0,0,1,0,0,0,-0.3616402,0.1623212,8.0,-0.5508172,0.1785069,0,0,0,0,1,0,0,0,0
2011,0,4,1,0,0,0,1,0,0,0,-0.4020927,0.3078211,9.0,-0.5491861,0.1216919,0,0,0,0,1,0,0,0,1
2011,0,1,4,0,0,0,1,0,0,0,-0.4020927,0.3078211,9.0,-0.5491861,0.1216919,0,0,0,0,1,0,0,0,1
2012,0,4,1,0,0,1,0,0,0,0,-0.4118761,0.342507,9.0,-0.5340595,0.1127453,0,0,0,0,1,0,0,0,1
2012,1,3,1,0,0,0,1,0,0,0,-0.4118761,0.342507,9.0,-0.5340595,0.1127453,0,0,0,0,1,0,0,0,1
2013,1,2,1,1,0,0,0,0,0,0,-0.5118592,0.3453087,9.0,-0.5445455,0.1083923,0,0,0,0,1,0,0,0,1
2013,0,3,1,1,0,0,0,0,0,0,-0.5118592,0.3453087,9.0,-0.5445455,0.1083923,0,0,0,0,1,0,0,0,1
2013,0,4,22,1,0,0,0,0,0,0,-0.5118592,0.3453087,9.0,-0.5445455,0.1083923,0,0,0,0,1,0,0,0,1
2014,0,4,1,0,0,0,1,0,0,0,-0.7616946,0.1959124,9.0,-0.4229218,0.0003161,0,0,0,0,1,0,0,0,1
2014,1,2,2,0,0,0,1,0,0,0,-0.7616946,0.1959124,9.0,-0.4229218,0.0003161,0,0,0,0,1,0,0,0,1
2014,0,4,1,0,0,0,1,0,0,0,-0.7616946,0.1959124,9.0,-0.4229218,0.0003161,0,0,0,0,1,0,0,0,1
2014,0,4,1,1,0,0,0,0,0,0,-0.7616946,0.1959124,9.0,-0.4229218,0.0003161,0,0,0,0,1,0,0,0,1
2014,0,2,1,0,0,0,1,0,0,0,-0.7616946,0.1959124,9.0,-0.4229218,0.0003161,0,0,0,0,1,0,0,0,1
2014,0,5,1,0,0,1,0,0,0,0,-0.7616946,0.1959124,9.0,-0.4229218,0.0003161,0,0,0,0,1,0,0,0,1
2014,1,3,1,0,0,1,0,0,0,0,-0.7616946,0.1959124,9.0,-0.4229218,0.0003161,0,0,0,0,1,0,0,0,1
2014,0,5,1,0,0,1,0,0,0,0,-0.7616946,0.1959124,9.0,-0.4229218,0.0003161,0,0,0,0,1,0,0,0,1
2014,1,2,1,0,0,1,0,0,0,0,-0.7616946,0.1959124,9.0,-0.4229218,0.0003161,0,0,0,0,1,0,0,0,1
2014,0,5,1,0,0,1,1,0,0,0,-0.7616946,0.1959124,9.0,-0.4229218,0.0003161,0,0,0,0,1,0,0,0,1
2014,1,6,1,0,0,1,1,0,0,0,-0.7616946,0.1959124,9.0,-0.4229218,0.0003161,0,0,0,0,1,0,0,0,1
2014,1,5,2,0,0,1,1,0,0,0,-0.7616946,0.1959124,9.0,-0.4229218,0.0003161,0,0,0,0,1,0,0,0,1
2014,1,2,1,0,0,1,1,0,0,0,-0.7616946,0.1959124,9.0,-0.4229218,0.0003161,0,0,0,0,1,0,0,0,1
2014,1,2,1,0,0,1,1,0,0,0,-0.7616946,0.1959124,9.0,-0.4229218,0.0003161,0,0,0,0,1,0,0,0,1
2014,1,6,1,0,0,1,1,0,0,0,-0.7616946,0.1959124,9.0,-0.4229218,0.0003161,0,0,0,0,1,0,0,0,1
2015,1,3,1,0,0,0,1,0,0,0,-0.7660108,0.2092917,9.0,-0.4471673,-0.075359,0,0,0,0,1,0,0,0,1
2015,1,2,1,0,0,0,0,0,1,0,-0.7660108,0.2092917,9.0,-0.4471673,-0.075359,0,0,0,0,1,0,0,0,1
2015,0,2,1,0,0,0,1,0,0,0,-0.7660108,0.2092917,9.0,-0.4471673,-0.075359,0,0,0,0,1,0,0,0,1
2015,0,2,1,0,0,0,1,0,0,0,-0.7660108,0.2092917,9.0,-0.4471673,-0.075359,0,0,0,0,1,0,0,0,1
2015,0,5,1,0,0,0,1,0,0,0,-0.7660108,0.2092917,9.0,-0.4471673,-0.075359,0,0,0,0,1,0,0,0,1
2015,0,2,7,1,0,0,1,0,0,0,-0.7660108,0.2092917,9.0,-0.4471673,-0.075359,0,0,0,0,1,0,0,0,1
2015,1,3,1,1,0,0,1,0,0,0,-0.7660108,0.2092917,9.0,-0.4471673,-0.075359,0,0,0,0,1,0,0,0,1
2015,0,2,1,0,0,0,1,0,0,0,-0.7660108,0.2092917,9.0,-0.4471673,-0.075359,0,0,0,0,1,0,0,0,1
2015,0,3,1,0,0,0,1,0,0,0,-0.7660108,0.2092917,9.0,-0.4471673,-0.075359,0,0,0,0,1,0,0,0,1
2015,0,3,1,0,0,0,1,0,0,0,-0.7660108,0.2092917,9.0,-0.4471673,-0.075359,0,0,0,0,1,0,0,0,1
2015,1,2,1,0,0,0,1,0,0,0,-0.7660108,0.2092917,9.0,-0.4471673,-0.075359,0,0,0,0,1,0,0,0,1
2015,0,2,3,0,0,0,1,0,0,0,-0.7660108,0.2092917,9.0,-0.4471673,-0.075359,0,0,0,0,1,0,0,0,1
2015,0,7,1,0,0,0,1,0,0,0,-0.7660108,0.2092917,9.0,-0.4471673,-0.075359,0,0,0,0,1,0,0,0,1
2016,0,3,1,0,0,0,1,0,0,0,-0.7194722,0.1316671,9.0,-0.5563735,-0.0675288,0,0,0,0,1,0,0,0,1
2016,0,3,1,0,1,0,0,0,0,0,-0.7194722,0.1316671,9.0,-0.5563735,-0.0675288,0,0,0,0,1,0,0,0,1
2016,1,5,75,0,0,0,1,0,0,0,-0.7194722,0.1316671,9.0,-0.5563735,-0.0675288,0,0,0,0,1,0,0,0,1
2016,0,4,1,0,0,0,0,0,1,0,-0.7194722,0.1316671,9.0,-0.5563735,-0.0675288,0,0,0,0,1,0,0,0,1
2016,0,5,1,0,0,0,1,0,0,0,-0.7194722,0.1316671,9.0,-0.5563735,-0.0675288,0,0,0,0,1,0,0,0,1
2017,1,7,35,0,0,0,0,1,0,0,-0.8388868,0.0510241,10.0,-0.5586059,-0.077843,0,0,0,0,1,0,0,0,1
2017,0,7,1,0,0,0,1,0,1,0,-0.8388868,0.0510241,10.0,-0.5586059,-0.077843,0,0,0,0,1,0,0,0,1
2017,0,2,1,0,0,0,0,0,0,1,-0.8388868,0.0510241,10.0,-0.5586059,-0.077843,0,0,0,0,1,0,0,0,1
2017,0,3,19,0,1,0,0,0,0,0,-0.8388868,0.0510241,10.0,-0.5586059,-0.077843,0,0,0,0,1,0,0,0,1
2018,0,2,1,0,0,0,1,0,0,0,-0.8548902,-0.1576219,10.0,-0.6365064,-0.0166965,0,0,0,0,1,0,0,0,1
2018,0,2,1,0,0,0,1,0,0,0,-0.8548902,-0.1576219,10.0,-0.6365064,-0.0166965,0,0,0,0,1,0,0,0,1
2018,0,2,1,0,0,0,1,0,0,0,-0.8548902,-0.1576219,10.0,-0.6365064,-0.0166965,0,0,0,0,1,0,0,0,1
2019,0,3,2,0,0,0,1,0,0,0,-0.8269345,-0.156787,9.0,-0.6580054,0.0079715,0,0,0,0,1,0,0,0,1
2019,0,3,1,0,0,0,1,0,0,1,-0.8269345,-0.156787,9.0,-0.6580054,0.0079715,0,0,0,0,1,0,0,0,1
2019,0,3,1,0,0,0,1,0,0,1,-0.8269345,-0.156787,9.0,-0.6580054,0.0079715,0,0,0,0,1,0,0,0,1
2019,0,5,1,0,0,0,1,0,0,1,-0.8269345,-0.156787,9.0,-0.6580054,0.0079715,0,0,0,0,1,0,0,0,1
2019,0,3,1,0,0,0,1,0,0,0,-0.8269345,-0.156787,9.0,-0.6580054,0.0079715,0,0,0,0,1,0,0,0,1
2020,0,3,1,0,0,0,1,0,0,1,-0.8476247,-0.1550609,8.0,-0.670108,-0.0355823,0,0,0,0,1,0,0,0,1
2020,0,3,1,0,0,0,1,0,0,1,-0.8476247,-0.1550609,8.0,-0.670108,-0.0355823,0,0,0,0,1,0,0,0,1
2020,0,3,1,0,0,0,1,0,0,1,-0.8476247,-0.1550609,8.0,-0.670108,-0.0355823,0,0,0,0,1,0,0,0,1
2020,0,3,1,0,0,0,1,0,0,1,-0.8476247,-0.1550609,8.0,-0.670108,-0.0355823,0,0,0,0,1,0,0,0,1
2020,0,7,1,0,0,0,1,0,0,1,-0.8476247,-0.1550609,8.0,-0.670108,-0.0355823,0,0,0,0,1,0,0,0,1
2020,0,7,1,0,0,0,1,0,0,1,-0.8476247,-0.1550609,8.0,-0.670108,-0.0355823,0,0,0,0,1,0,0,0,1
2006,0,1,7,0,1,0,0,0,0,0,-0.8057335,-0.6051489,7.0,-1.094119,-0.1687896,0,1,0,0,0,0,0,0,1
2007,0,4,1,0,0,0,1,0,0,0,-0.7421762,-0.5503302,7.0,-1.11538,-0.1712756,0,1,0,0,0,0,0,0,1
2008,0,3,1,0,0,0,1,0,0,0,-0.6476532,-0.5634344,7.0,-1.109739,-0.2018256,0,1,0,0,0,0,0,0,1
2008,0,2,1,1,0,0,0,0,0,0,-0.6476532,-0.5634344,7.0,-1.109739,-0.2018256,0,1,0,0,0,0,0,0,1
2008,0,4,1,0,0,0,0,1,0,0,-0.6476532,-0.5634344,7.0,-1.109739,-0.2018256,0,1,0,0,0,0,0,0,1
2009,0,4,1,0,0,0,0,0,1,0,-0.5268559,-0.714392,7.0,-1.018172,-0.2500028,0,1,0,0,0,0,0,0,1
2009,0,4,1,0,0,0,0,0,1,0,-0.5268559,-0.714392,7.0,-1.018172,-0.2500028,0,1,0,0,0,0,0,0,1
2009,0,3,1,0,0,0,1,0,0,0,-0.5268559,-0.714392,7.0,-1.018172,-0.2500028,0,1,0,0,0,0,0,0,1
2012,0,3,1,0,1,0,1,0,0,0,-0.6587648,-0.7555185,8.0,-1.076259,-0.3561386,0,1,0,0,0,0,0,0,1
2012,1,4,1,0,0,0,1,1,0,0,-0.6587648,-0.7555185,8.0,-1.076259,-0.3561386,0,1,0,0,0,0,0,0,1
2012,0,4,1,0,0,1,0,0,0,0,-0.6587648,-0.7555185,8.0,-1.076259,-0.3561386,0,1,0,0,0,0,0,0,1
2013,0,4,1,0,0,0,1,0,0,0,-0.6224924,-0.7034488,8.0,-1.083524,-0.3665427,0,1,0,0,0,0,0,0,1
2013,0,3,1,0,0,0,1,0,0,0,-0.6224924,-0.7034488,8.0,-1.083524,-0.3665427,0,1,0,0,0,0,0,0,1
2013,1,3,1,0,0,0,1,0,0,0,-0.6224924,-0.7034488,8.0,-1.083524,-0.3665427,0,1,0,0,0,0,0,0,1
2013,0,3,1,0,0,0,1,0,0,0,-0.6224924,-0.7034488,8.0,-1.083524,-0.3665427,0,1,0,0,0,0,0,0,1
2013,0,4,1,0,0,0,1,0,0,0,-0.6224924,-0.7034488,8.0,-1.083524,-0.3665427,0,1,0,0,0,0,0,0,1
2014,0,2,1,0,0,0,1,0,0,0,-0.7359471,-0.7293924,8.0,-0.9623396,-0.3375991,0,1,0,0,0,0,0,0,1
2015,0,5,1,0,0,0,1,0,1,0,-0.7332659,-0.7112794,8.0,-0.9473416,-0.3464035,0,1,0,0,0,0,0,0,1
2015,0,5,1,0,0,0,1,0,1,0,-0.7332659,-0.7112794,8.0,-0.9473416,-0.3464035,0,1,0,0,0,0,0,0,1
2015,0,7,1,0,0,0,1,0,1,0,-0.7332659,-0.7112794,8.0,-0.9473416,-0.3464035,0,1,0,0,0,0,0,0,1
2015,0,5,1,0,0,0,1,0,1,0,-0.7332659,-0.7112794,8.0,-0.9473416,-0.3464035,0,1,0,0,0,0,0,0,1
2015,0,5,1,0,0,0,1,0,1,0,-0.7332659,-0.7112794,8.0,-0.9473416,-0.3464035,0,1,0,0,0,0,0,0,1
2015,0,5,1,0,0,0,1,0,1,0,-0.7332659,-0.7112794,8.0,-0.9473416,-0.3464035,0,1,0,0,0,0,0,0,1
2015,0,5,1,0,0,0,1,0,1,0,-0.7332659,-0.7112794,8.0,-0.9473416,-0.3464035,0,1,0,0,0,0,0,0,1
2015,0,5,1,0,0,0,1,0,1,0,-0.7332659,-0.7112794,8.0,-0.9473416,-0.3464035,0,1,0,0,0,0,0,0,1
2015,0,5,1,0,0,0,1,0,1,0,-0.7332659,-0.7112794,8.0,-0.9473416,-0.3464035,0,1,0,0,0,0,0,0,1
2015,0,5,1,0,0,0,1,0,1,0,-0.7332659,-0.7112794,8.0,-0.9473416,-0.3464035,0,1,0,0,0,0,0,0,1
2015,0,5,1,0,0,0,1,0,1,0,-0.7332659,-0.7112794,8.0,-0.9473416,-0.3464035,0,1,0,0,0,0,0,0,1
2015,0,5,1,0,0,0,1,0,1,0,-0.7332659,-0.7112794,8.0,-0.9473416,-0.3464035,0,1,0,0,0,0,0,0,1
2015,0,5,1,0,0,0,1,0,1,0,-0.7332659,-0.7112794,8.0,-0.9473416,-0.3464035,0,1,0,0,0,0,0,0,1
2015,0,5,1,0,0,0,1,0,1,0,-0.7332659,-0.7112794,8.0,-0.9473416,-0.3464035,0,1,0,0,0,0,0,0,1
2015,0,5,1,0,0,0,1,0,1,0,-0.7332659,-0.7112794,8.0,-0.9473416,-0.3464035,0,1,0,0,0,0,0,0,1
2015,0,5,1,0,0,0,1,0,1,0,-0.7332659,-0.7112794,8.0,-0.9473416,-0.3464035,0,1,0,0,0,0,0,0,1
2015,0,7,1,0,0,0,1,0,1,0,-0.7332659,-0.7112794,8.0,-0.9473416,-0.3464035,0,1,0,0,0,0,0,0,1
2015,0,3,1,0,0,0,1,0,1,0,-0.7332659,-0.7112794,8.0,-0.9473416,-0.3464035,0,1,0,0,0,0,0,0,1
2015,0,2,1,0,0,0,1,0,0,0,-0.7332659,-0.7112794,8.0,-0.9473416,-0.3464035,0,1,0,0,0,0,0,0,1
2015,0,7,1,0,0,0,1,0,0,0,-0.7332659,-0.7112794,8.0,-0.9473416,-0.3464035,0,1,0,0,0,0,0,0,1
2015,0,2,1,0,0,0,1,0,0,0,-0.7332659,-0.7112794,8.0,-0.9473416,-0.3464035,0,1,0,0,0,0,0,0,1
2016,0,7,1,0,0,0,1,0,0,0,-0.7396853,-0.6065266,8.0,-1.020066,-0.2903427,0,1,0,0,0,0,0,0,1
2017,0,3,75,0,0,0,1,0,1,0,-0.7411317,-0.6391509,8.0,-1.057874,-0.2796066,0,1,0,0,0,0,0,0,1
2017,0,3,3,0,0,0,1,0,0,0,-0.7411317,-0.6391509,8.0,-1.057874,-0.2796066,0,1,0,0,0,0,0,0,1
2018,0,3,1,0,0,0,1,0,1,0,-0.817149,-0.6802149,8.0,-1.035944,-0.3626967,0,1,0,0,0,0,0,0,1
2018,0,4,1,0,0,0,1,0,0,0,-0.817149,-0.6802149,8.0,-1.035944,-0.3626967,0,1,0,0,0,0,0,0,1
2018,0,3,1,0,0,0,1,0,0,0,-0.817149,-0.6802149,8.0,-1.035944,-0.3626967,0,1,0,0,0,0,0,0,1
2018,0,3,1,0,0,0,1,0,0,0,-0.817149,-0.6802149,8.0,-1.035944,-0.3626967,0,1,0,0,0,0,0,0,1
2018,0,6,1,0,0,0,1,0,1,0,-0.817149,-0.6802149,8.0,-1.035944,-0.3626967,0,1,0,0,0,0,0,0,1
2019,0,3,1,0,0,0,1,0,1,0,-0.9007233,-0.6769783,7.0,-1.052349,-0.3354709,0,1,0,0,0,0,0,0,1
2019,0,3,1,0,0,0,1,0,0,0,-0.9007233,-0.6769783,7.0,-1.052349,-0.3354709,0,1,0,0,0,0,0,0,1
2019,0,2,1,0,0,0,1,0,0,0,-0.9007233,-0.6769783,7.0,-1.052349,-0.3354709,0,1,0,0,0,0,0,0,1
2019,0,5,1,0,0,0,1,0,0,0,-0.9007233,-0.6769783,7.0,-1.052349,-0.3354709,0,1,0,0,0,0,0,0,1
2006,0,3,1,0,0,0,1,0,0,0,-0.8319468,-0.6452383,6.0,-0.9913117,-0.1394328,0,1,0,0,0,0,0,0,1
2007,1,3,1,0,0,0,1,0,0,0,-0.7884458,-0.5486689,6.0,-0.9304911,-0.1927967,0,1,0,0,0,0,0,0,1
2007,0,4,1,0,0,0,1,0,0,0,-0.7884458,-0.5486689,6.0,-0.9304911,-0.1927967,0,1,0,0,0,0,0,0,1
2009,0,3,1,0,0,0,1,0,0,0,-0.9043521,-0.6754177,7.0,-0.8969461,-0.5329577,0,1,0,0,0,0,0,0,1
2009,1,4,2,0,0,0,1,0,0,0,-0.9043521,-0.6754177,7.0,-0.8969461,-0.5329577,0,1,0,0,0,0,0,0,1
2009,0,1,1,0,0,0,1,0,0,0,-0.9043521,-0.6754177,7.0,-0.8969461,-0.5329577,0,1,0,0,0,0,0,0,1
2009,0,3,1,0,0,0,1,0,0,0,-0.9043521,-0.6754177,7.0,-0.8969461,-0.5329577,0,1,0,0,0,0,0,0,1
2009,1,4,1,0,0,0,1,0,0,0,-0.9043521,-0.6754177,7.0,-0.8969461,-0.5329577,0,1,0,0,0,0,0,0,1
2009,1,4,1,0,0,0,1,0,0,0,-0.9043521,-0.6754177,7.0,-0.8969461,-0.5329577,0,1,0,0,0,0,0,0,1
2009,1,4,1,0,0,0,1,0,0,0,-0.9043521,-0.6754177,7.0,-0.8969461,-0.5329577,0,1,0,0,0,0,0,0,1
2009,0,3,1,0,0,0,1,0,0,0,-0.9043521,-0.6754177,7.0,-0.8969461,-0.5329577,0,1,0,0,0,0,0,0,1
2009,0,3,1,0,0,0,1,0,0,0,-0.9043521,-0.6754177,7.0,-0.8969461,-0.5329577,0,1,0,0,0,0,0,0,1
2010,0,4,1,1,0,0,0,0,0,0,-0.8922617,-0.641706,7.0,-0.8780035,-0.503611,0,1,0,0,0,0,0,0,1
2011,0,3,1,0,0,0,1,0,0,1,-0.8251773,-0.5353925,7.0,-0.9038187,-0.4686563,0,1,0,0,0,0,0,0,1
2011,0,4,1,0,0,0,1,0,0,0,-0.8251773,-0.5353925,7.0,-0.9038187,-0.4686563,0,1,0,0,0,0,0,0,1
2011,1,4,1,0,0,0,1,0,0,0,-0.8251773,-0.5353925,7.0,-0.9038187,-0.4686563,0,1,0,0,0,0,0,0,1
2011,0,4,15,1,0,0,1,0,0,0,-0.8251773,-0.5353925,7.0,-0.9038187,-0.4686563,0,1,0,0,0,0,0,0,1
2011,0,1,1,0,0,0,1,0,0,0,-0.8251773,-0.5353925,7.0,-0.9038187,-0.4686563,0,1,0,0,0,0,0,0,1
2011,0,3,1,0,0,0,1,0,0,0,-0.8251773,-0.5353925,7.0,-0.9038187,-0.4686563,0,1,0,0,0,0,0,0,1
2012,1,3,1,0,0,0,1,0,0,0,-0.9540035,-0.698337,7.0,-1.140156,-0.4697777,0,1,0,0,0,0,0,0,1
2012,0,3,1,0,0,0,1,0,0,0,-0.9540035,-0.698337,7.0,-1.140156,-0.4697777,0,1,0,0,0,0,0,0,1
2013,0,3,1,0,0,0,1,0,0,0,-0.9452964,-0.7289591,7.0,-1.164706,-0.4749359,0,1,0,0,0,0,0,0,1
2013,0,3,1,0,0,0,1,0,0,0,-0.9452964,-0.7289591,7.0,-1.164706,-0.4749359,0,1,0,0,0,0,0,0,1
2013,0,3,1,0,0,0,1,0,0,0,-0.9452964,-0.7289591,7.0,-1.164706,-0.4749359,0,1,0,0,0,0,0,0,1
2013,0,3,1,0,0,0,1,0,0,0,-0.9452964,-0.7289591,7.0,-1.164706,-0.4749359,0,1,0,0,0,0,0,0,1
2013,0,6,1,0,0,0,1,0,0,0,-0.9452964,-0.7289591,7.0,-1.164706,-0.4749359,0,1,0,0,0,0,0,0,1
2015,1,2,1,0,0,0,1,0,0,0,-0.566732,-0.8218005,8.0,-0.9256861,-0.4217526,0,1,0,0,0,0,0,0,1
2015,0,7,1,0,0,0,1,0,1,0,-0.566732,-0.8218005,8.0,-0.9256861,-0.4217526,0,1,0,0,0,0,0,0,1
